# time, R, alfa_r, veloc, accel
55.60,6391086.23726773,0.00269872,941.19910162,-12.33226193
55.70,6391148.63925920,0.00270973,940.20973660,-12.29836904
55.80,6391210.92187203,0.00272074,939.22487928,-12.26498898
55.90,6391273.08538616,0.00273175,938.24447674,-12.23211287
56.00,6391335.13007757,0.00274275,937.26847690,-12.19973201
56.10,6391397.05621836,0.00275375,936.29682856,-12.16783787
56.20,6391458.86407678,0.00276474,935.32948135,-12.13642208
56.30,6391520.55391731,0.00277573,934.36638574,-12.10547644
56.40,6391582.12600071,0.00278672,933.40749297,-12.07499289
56.50,6391643.58058411,0.00279770,932.45275510,-12.04496354
56.60,6391704.91792101,0.00280868,931.50212498,-12.01538065
56.70,6391766.13826140,0.00281965,930.55555619,-11.98623661
56.80,6391827.24185180,0.00283062,929.61300310,-11.95752399
56.90,6391888.22893529,0.00284159,928.67442078,-11.92923546
57.00,6391949.09975157,0.00285255,927.73976505,-11.90136386
57.10,6392009.85453704,0.00286351,926.80899242,-11.87390216
57.20,6392070.49352485,0.00287446,925.88206013,-11.84684344
57.30,6392131.01694492,0.00288542,924.95892607,-11.82018095
57.40,6392191.42502402,0.00289637,924.03954882,-11.79390803
57.50,6392251.71798579,0.00290731,923.12388763,-11.76801816
57.60,6392311.89605084,0.00291825,922.21190239,-11.74250495
57.70,6392371.95943674,0.00292919,921.30355362,-11.71736213
57.80,6392431.90835812,0.00294012,920.39880248,-11.69258352
57.90,6392491.74302666,0.00295106,919.49761074,-11.66816309
58.00,6392551.46365119,0.00296198,918.59994079,-11.64409490
58.10,6392611.07043769,0.00297291,917.70575559,-11.62037314
58.20,6392670.56358939,0.00298383,916.81501870,-11.59699207
58.30,6392729.94330674,0.00299475,915.92769425,-11.57394610
58.40,6392789.20978750,0.00300566,915.04374693,-11.55122973
58.50,6392848.36322679,0.00301657,914.16314200,-11.52883754
58.60,6392907.40381709,0.00302748,913.28584526,-11.50676423
58.70,6392966.33174832,0.00303839,912.41182302,-11.48500459
58.80,6393025.14720785,0.00304929,911.54104214,-11.46355352
58.90,6393083.85038056,0.00306019,910.67347001,-11.44240599
59.00,6393142.44144887,0.00307108,909.80907449,-11.42155707
59.10,6393200.92059277,0.00308198,908.94782398,-11.40100194
59.20,6393259.28798986,0.00309287,908.08968735,-11.38073584
59.30,6393317.54381540,0.00310376,907.23463395,-11.36075410
59.40,6393375.68824235,0.00311464,906.38263362,-11.34105215
59.50,6393433.72144135,0.00312552,905.53365665,-11.32162550
59.60,6393491.64358083,0.00313640,904.68767380,-11.30246972
59.70,6393549.45482700,0.00314727,903.84465627,-11.28358049
59.80,6393607.15534388,0.00315815,903.00457573,-11.26495354
59.90,6393664.74529336,0.00316902,902.16740426,-11.24658469
60.00,6393722.22483521,0.00317988,901.33311438,-11.22846985
60.10,6393779.59412712,0.00319075,900.50167902,-11.21060496
60.20,6393836.85332472,0.00320161,899.67307155,-11.19298609
60.30,6393894.00258164,0.00321247,898.84726572,-11.17560932
60.40,6393951.04204950,0.00322333,898.02423570,-11.15847085
60.50,6394007.97187796,0.00323418,897.20395605,-11.14156692
60.60,6394064.79221477,0.00324503,896.38640172,-11.12489384
60.70,6394121.50320575,0.00325588,895.57154803,-11.10844798
60.80,6394178.10499486,0.00326672,894.75937069,-11.09222580
60.90,6394234.59772420,0.00327757,893.94984578,-11.07622380
61.00,6394290.98153407,0.00328841,893.14294974,-11.06043854
61.10,6394347.25656295,0.00329925,892.33865935,-11.04486664
61.20,6394403.42294758,0.00331008,891.53695178,-11.02950480
61.30,6394459.48082293,0.00332092,890.73780450,-11.01434976
61.40,6394515.43032227,0.00333175,889.94119537,-10.99939831
61.50,6394571.27157718,0.00334258,889.14710255,-10.98464731
61.60,6394627.00471756,0.00335340,888.35550453,-10.97009367
61.70,6394682.62987168,0.00336423,887.56638016,-10.95573436
61.80,6394738.14716618,0.00337505,886.77970856,-10.94156639
61.90,6394793.55672611,0.00338587,885.99546919,-10.92758683
62.00,6394848.85867495,0.00339668,885.21364183,-10.91379279
62.10,6394904.05313462,0.00340750,884.43420655,-10.90018145
62.20,6394959.14022551,0.00341831,883.65714372,-10.88675003
62.30,6395014.12006653,0.00342912,882.88243401,-10.87349577
62.40,6395068.99277506,0.00343993,882.11005837,-10.86041601
62.50,6395123.75846706,0.00345073,881.33999805,-10.84750809
62.60,6395178.41725702,0.00346154,880.57223456,-10.83476941
62.70,6395232.96925802,0.00347234,879.80674972,-10.82219742
62.80,6395287.41458173,0.00348314,879.04352560,-10.80978962
62.90,6395341.75333845,0.00349393,878.28254453,-10.79754353
63.00,6395395.98563709,0.00350473,877.52378912,-10.78545672
63.10,6395450.11158526,0.00351552,876.76724224,-10.77352682
63.20,6395504.13128919,0.00352631,876.01288701,-10.76175147
63.30,6395558.04485386,0.00353710,875.26070680,-10.75012838
63.40,6395611.85238292,0.00354789,874.51068524,-10.73865527
63.50,6395665.55397877,0.00355867,873.76280620,-10.72732991
63.60,6395719.14974255,0.00356945,873.01705377,-10.71615012
63.70,6395772.63977418,0.00358023,872.27341231,-10.70511374
63.80,6395826.02417234,0.00359101,871.53186638,-10.69421865
63.90,6395879.30303453,0.00360179,870.79240081,-10.68346276
64.00,6395932.47645705,0.00361256,870.05500061,-10.67284403
64.10,6395985.54453505,0.00362333,869.31965106,-10.66236045
64.20,6396038.50736251,0.00363411,868.58633761,-10.65201002
64.30,6396091.36503229,0.00364487,867.85504597,-10.64179080
64.40,6396144.11763612,0.00365564,867.12576205,-10.63170088
64.50,6396196.76526462,0.00366641,866.39847194,-10.62173836
64.60,6396249.30800735,0.00367717,865.67316198,-10.61190140
64.70,6396301.74595276,0.00368793,864.94981869,-10.60218817
64.80,6396354.07918826,0.00369869,864.22842879,-10.59259687
64.90,6396406.30780022,0.00370945,863.50897922,-10.58312574
65.00,6396458.43187396,0.00372020,862.79145707,-10.57377305
65.10,6396510.45149380,0.00373096,862.07584967,-10.56453709
65.20,6396562.36674305,0.00374171,861.36214450,-10.55541617
65.30,6396614.17770403,0.00375246,860.65032926,-10.54640864
65.40,6396665.88445809,0.00376321,859.94039181,-10.53751288
65.50,6396717.48708561,0.00377396,859.23232020,-10.52872729
65.60,6396768.98566602,0.00378470,858.52610264,-10.52005029
65.70,6396820.38027783,0.00379545,857.82172755,-10.51148034
65.80,6396871.67099860,0.00380619,857.11918348,-10.50301590
65.90,6396922.85790499,0.00381693,856.41845920,-10.49465549
66.00,6396973.94107276,0.00382767,855.71954360,-10.48639762
66.10,6397024.92057680,0.00383840,855.02242577,-10.47824085
66.20,6397075.79649109,0.00384914,854.32709494,-10.47018374
66.30,6397126.56888877,0.00385987,853.63354051,-10.46222489
66.40,6397177.23784213,0.00387061,852.94175203,-10.45436292
66.50,6397227.80342260,0.00388134,852.25171923,-10.44659646
66.60,6397278.26570079,0.00389207,851.56343197,-10.43892417
66.70,6397328.62474649,0.00390279,850.87688027,-10.43134474
66.80,6397378.88062870,0.00391352,850.19205428,-10.42385687
66.90,6397429.03341559,0.00392424,849.50894434,-10.41645928
67.00,6397479.08317456,0.00393497,848.82754090,-10.40915071
67.10,6397529.02997224,0.00394569,848.14783456,-10.40192992
67.20,6397578.87387448,0.00395641,847.46981607,-10.39479570
67.30,6397628.61494639,0.00396713,846.79347630,-10.38774685
67.40,6397678.25325232,0.00397784,846.11880628,-10.38078218
67.50,6397727.78885588,0.00398856,845.44579716,-10.37390053
67.60,6397777.22181997,0.00399927,844.77444023,-10.36710077
67.70,6397826.55220676,0.00400999,844.10472691,-10.36038175
67.80,6397875.78007772,0.00402070,843.43664874,-10.35374239
67.90,6397924.90549361,0.00403141,842.77019740,-10.34718157
68.00,6397973.92851451,0.00404211,842.10536469,-10.34069824
68.10,6398022.84919982,0.00405282,841.44214254,-10.33429132
68.20,6398071.66760826,0.00406353,840.78052300,-10.32795978
68.30,6398120.38379790,0.00407423,840.12049822,-10.32170259
68.40,6398168.99782614,0.00408493,839.46206051,-10.31551874
68.50,6398217.50974973,0.00409564,838.80520226,-10.30940724
68.60,6398265.91962482,0.00410634,838.14991598,-10.30336711
68.70,6398314.22750687,0.00411703,837.49619433,-10.29739738
68.80,6398362.43345078,0.00412773,836.84403003,-10.29149710
68.90,6398410.53751079,0.00413843,836.19341596,-10.28566534
69.00,6398458.53974056,0.00414912,835.54434506,-10.27990117
69.10,6398506.44019315,0.00415982,834.89681042,-10.27420370
69.20,6398554.23892101,0.00417051,834.25080522,-10.26857201
69.30,6398601.93597602,0.00418120,833.60632275,-10.26300525
69.40,6398649.53140950,0.00419189,832.96335638,-10.25750253
69.50,6398697.02527219,0.00420258,832.32189961,-10.25206300
69.60,6398744.41761424,0.00421326,831.68194603,-10.24668583
69.70,6398791.70848530,0.00422395,831.04348934,-10.24137018
69.80,6398838.89793443,0.00423463,830.40652331,-10.23611525
69.90,6398885.98601018,0.00424532,829.77104184,-10.23092021
70.00,6398932.97276054,0.00425600,829.13703890,-10.22578430
70.10,6398979.85823299,0.00426668,828.50450857,-10.22070671
70.20,6399026.64247448,0.00427736,827.87344501,-10.21568669
70.30,6399073.32553147,0.00428804,827.24384249,-10.21072348
70.40,6399119.90744989,0.00429871,826.61569534,-10.20581633
70.50,6399166.38827517,0.00430939,825.98899801,-10.20096451
70.60,6399212.76805226,0.00432007,825.36374502,-10.19616729
70.70,6399259.04682562,0.00433074,824.73993098,-10.19142397
70.80,6399305.22463920,0.00434141,824.11755060,-10.18673383
70.90,6399351.30153652,0.00435208,823.49659864,-10.18209619
71.00,6399397.27756059,0.00436275,822.87706998,-10.17751036
71.10,6399443.15275398,0.00437342,822.25895956,-10.17297568
71.20,6399488.92715879,0.00438409,821.64226241,-10.16849147
71.30,6399534.60081668,0.00439476,821.02697363,-10.16405709
71.40,6399580.17376884,0.00440542,820.41308842,-10.15967189
71.50,6399625.64605604,0.00441609,819.80060204,-10.15533525
71.60,6399671.01771861,0.00442675,819.18950982,-10.15104652
71.70,6399716.28879644,0.00443741,818.57980719,-10.14680511
71.80,6399761.45932900,0.00444808,817.97148963,-10.14261040
71.90,6399806.52935534,0.00445874,817.36455272,-10.13846180
72.00,6399851.49891409,0.00446939,816.75899208,-10.13435871
72.10,6399896.36804348,0.00448005,816.15480343,-10.13030056
72.20,6399941.13678133,0.00449071,815.55198255,-10.12628677
72.30,6399985.80516505,0.00450137,814.95052529,-10.12231677
72.40,6400030.37323168,0.00451202,814.35042757,-10.11839002
72.50,6400074.84101783,0.00452268,813.75168538,-10.11450597
72.60,6400119.20855977,0.00453333,813.15429477,-10.11066406
72.70,6400163.47589335,0.00454398,812.55825186,-10.10686378
72.80,6400207.64305407,0.00455463,811.96355285,-10.10310460
72.90,6400251.71007704,0.00456528,811.37019398,-10.09938599
73.00,6400295.67699702,0.00457593,810.77817157,-10.09570745
73.10,6400339.54384839,0.00458658,810.18748200,-10.09206848
73.20,6400383.31066518,0.00459723,809.59812172,-10.08846858
73.30,6400426.97748107,0.00460787,809.01008721,-10.08490726
73.40,6400470.54432938,0.00461852,808.42337505,-10.08138403
73.50,6400514.01124309,0.00462916,807.83798185,-10.07789844
73.60,6400557.37825484,0.00463980,807.25390431,-10.07444999
73.70,6400600.64539693,0.00465045,806.67113916,-10.07103824
73.80,6400643.81270133,0.00466109,806.08968320,-10.06766273
73.90,6400686.88019966,0.00467173,805.50953328,-10.06432301
74.00,6400729.84792325,0.00468237,804.93068631,-10.06101863
74.10,6400772.71590309,0.00469301,804.35313927,-10.05774916
74.20,6400815.48416983,0.00470364,803.77688917,-10.05451417
74.30,6400858.15275385,0.00471428,803.20193308,-10.05131324
74.40,6400900.72168518,0.00472492,802.62826814,-10.04814594
74.50,6400943.19099357,0.00473555,802.05589153,-10.04501187
74.60,6400985.56070846,0.00474618,801.48480048,-10.04191061
74.70,6401027.83085898,0.00475682,800.91499227,-10.03884176
74.80,6401070.00147397,0.00476745,800.34646423,-10.03580494
74.90,6401112.07258198,0.00477808,799.77921377,-10.03279974
75.00,6401154.04421127,0.00478871,799.21323829,-10.02982578
75.10,6401195.91638982,0.00479934,798.64853530,-10.02688269
75.20,6401237.68914532,0.00480997,798.08510233,-10.02397008
75.30,6401279.36250517,0.00482060,797.52293694,-10.02108760
75.40,6401320.93649652,0.00483122,796.96203676,-10.01823487
75.50,6401362.41114622,0.00484185,796.40239948,-10.01541153
75.60,6401403.78648088,0.00485248,795.84402280,-10.01261723
75.70,6401445.06252682,0.00486310,795.28690449,-10.00985163
75.80,6401486.23931011,0.00487372,794.73104236,-10.00711436
75.90,6401527.31685654,0.00488435,794.17643425,-10.00440511
76.00,6401568.29519168,0.00489497,793.62307807,-10.00172352
76.10,6401609.17434080,0.00490559,793.07097175,-9.99906927
76.20,6401649.95432896,0.00491621,792.52011327,-9.99644204
76.30,6401690.63518095,0.00492683,791.97050066,-9.99384149
76.40,6401731.21692131,0.00493745,791.42213198,-9.99126732
76.50,6401771.69957435,0.00494807,790.87500532,-9.98871920
76.60,6401812.08316414,0.00495868,790.32911885,-9.98619683
76.70,6401852.36771450,0.00496930,789.78447074,-9.98369990
76.80,6401892.55324904,0.00497991,789.24105922,-9.98122811
76.90,6401932.63979111,0.00499053,788.69888255,-9.97878117
77.00,6401972.62736384,0.00500114,788.15793904,-9.97635878
77.10,6402012.51599014,0.00501176,787.61822701,-9.97396065
77.20,6402052.30569271,0.00502237,787.07974486,-9.97158650
77.30,6402091.99649399,0.00503298,786.54249099,-9.96923604
77.40,6402131.58841623,0.00504359,786.00646385,-9.96690899
77.50,6402171.08148146,0.00505420,785.47166194,-9.96460509
77.60,6402210.47571152,0.00506481,784.93808512,-9.96231679
77.70,6402249.77112823,0.00507542,784.40573765,-9.96002070
77.80,6402288.96775344,0.00508603,783.87462230,-9.95772472
77.90,6402328.06560888,0.00509663,783.34473743,-9.95545251
78.00,6402367.06471608,0.00510724,782.81608143,-9.95320378
78.10,6402405.96509634,0.00511785,782.28865273,-9.95097825
78.20,6402444.76677075,0.00512845,781.76244981,-9.94877562
78.30,6402483.46976017,0.00513906,781.23747118,-9.94659562
78.40,6402522.07408529,0.00514966,780.71371538,-9.94443796
78.50,6402560.57976655,0.00516026,780.19118100,-9.94230237
78.60,6402598.98682422,0.00517086,779.66986665,-9.94018858
78.70,6402637.29527834,0.00518146,779.14977099,-9.93809633
78.80,6402675.50514878,0.00519207,778.63089271,-9.93602534
78.90,6402713.61645518,0.00520267,778.11323054,-9.93397537
79.00,6402751.62921700,0.00521327,777.59678325,-9.93194615
79.10,6402789.54345352,0.00522386,777.08154961,-9.92993743
79.20,6402827.35918381,0.00523446,776.56752847,-9.92794897
79.30,6402865.07642677,0.00524506,776.05471868,-9.92598052
79.40,6402902.69520109,0.00525566,775.54311913,-9.92403183
79.50,6402940.21552530,0.00526625,775.03272875,-9.92210267
79.60,6402977.63741773,0.00527685,774.52354651,-9.92019281
79.70,6403014.96089655,0.00528744,774.01557138,-9.91830200
79.80,6403052.18597973,0.00529804,773.50880240,-9.91643003
79.90,6403089.31268508,0.00530863,773.00323860,-9.91457666
80.00,6403126.34103024,0.00531922,772.49887907,-9.91274168
80.10,6403163.27103266,0.00532981,771.99572293,-9.91092487
80.20,6403200.10270965,0.00534040,771.49376930,-9.90912600
80.30,6403236.83607831,0.00535100,770.99301737,-9.90734486
80.40,6403273.47115562,0.00536159,770.49346632,-9.90558125
80.50,6403310.00795838,0.00537217,769.99511539,-9.90383496
80.60,6403346.44650320,0.00538276,769.49796383,-9.90210577
80.70,6403382.78680658,0.00539335,769.00201091,-9.90039350
80.80,6403419.02888482,0.00540394,768.50725595,-9.89869793
80.90,6403455.17275409,0.00541453,768.01369829,-9.89701888
81.00,6403491.21843040,0.00542511,767.52133728,-9.89535614
81.10,6403527.16592959,0.00543570,767.03017231,-9.89370954
81.20,6403563.01526738,0.00544628,766.54020280,-9.89207887
81.30,6403598.76645931,0.00545687,766.05142818,-9.89046395
81.40,6403634.41952080,0.00546745,765.56384792,-9.88886460
81.50,6403669.97446710,0.00547804,765.07746150,-9.88728064
81.60,6403705.43131333,0.00548862,764.59226845,-9.88571188
81.70,6403740.79007448,0.00549920,764.10826829,-9.88415816
81.80,6403776.05076536,0.00550978,763.62546060,-9.88261929
81.90,6403811.21340069,0.00552036,763.14384494,-9.88109511
82.00,6403846.27799500,0.00553094,762.66342094,-9.87958544
82.10,6403881.24456274,0.00554152,762.18418822,-9.87809013
82.20,6403916.11311817,0.00555210,761.70614643,-9.87660899
82.30,6403950.88367546,0.00556268,761.22929525,-9.87514187
82.40,6403985.55624863,0.00557326,760.75363438,-9.87368861
82.50,6404020.13085158,0.00558384,760.27916354,-9.87224906
82.60,6404054.60749805,0.00559441,759.80588246,-9.87082304
82.70,6404088.98620170,0.00560499,759.33379091,-9.86941042
82.80,6404123.26697602,0.00561556,758.86288866,-9.86801103
82.90,6404157.44983442,0.00562614,758.39317554,-9.86662472
83.00,6404191.53479014,0.00563671,757.92465134,-9.86525136
83.10,6404225.52185634,0.00564729,757.45731593,-9.86389078
83.20,6404259.41104603,0.00565786,756.99116916,-9.86254285
83.30,6404293.20237212,0.00566844,756.52621091,-9.86120742
83.40,6404326.89584739,0.00567901,756.06244109,-9.85988435
83.50,6404360.49148451,0.00568958,755.59985962,-9.85857351
83.60,6404393.98929603,0.00570015,755.13846643,-9.85727475
83.70,6404427.38929439,0.00571072,754.67826149,-9.85598794
83.80,6404460.69149192,0.00572129,754.21924476,-9.85471295
83.90,6404493.89590084,0.00573186,753.76141625,-9.85344964
84.00,6404527.00253325,0.00574243,753.30477596,-9.85219788
84.10,6404560.01140115,0.00575300,752.84932393,-9.85095755
84.20,6404592.92251643,0.00576357,752.39506019,-9.84972851
84.30,6404625.73589086,0.00577414,751.94198482,-9.84851065
84.40,6404658.45153613,0.00578470,751.49009789,-9.84730383
84.50,6404691.06946381,0.00579527,751.03939951,-9.84610794
84.60,6404723.58968537,0.00580584,750.58988978,-9.84492285
84.70,6404756.01221218,0.00581640,750.14156883,-9.84374845
84.80,6404788.33705550,0.00582697,749.69443681,-9.84258461
84.90,6404820.56422651,0.00583753,749.24849387,-9.84143123
85.00,6404852.69373626,0.00584810,748.80374020,-9.84028819
85.10,6404884.72559574,0.00585866,748.36017599,-9.83915536
85.20,6404916.65981581,0.00586922,747.91780144,-9.83803265
85.30,6404948.49640725,0.00587978,747.47661678,-9.83691994
85.40,6404980.23538076,0.00589035,747.03662223,-9.83581712
85.50,6405011.87674691,0.00590091,746.59781806,-9.83472409
85.60,6405043.42051621,0.00591147,746.16020452,-9.83364073
85.70,6405074.86669906,0.00592203,745.72378189,-9.83256695
85.80,6405106.21530578,0.00593259,745.28855047,-9.83150263
85.90,6405137.46634659,0.00594315,744.85451057,-9.83044769
86.00,6405168.61983164,0.00595371,744.42166249,-9.82940200
86.10,6405199.67577097,0.00596427,743.99000658,-9.82836549
86.20,6405230.63417455,0.00597483,743.55954318,-9.82733804
86.30,6405261.49505225,0.00598538,743.13027265,-9.82631956
86.40,6405292.25841386,0.00599594,742.70219536,-9.82530995
86.50,6405322.92426909,0.00600650,742.27531169,-9.82430912
86.60,6405353.49262758,0.00601706,741.84962204,-9.82331697
86.70,6405383.96349885,0.00602761,741.42512683,-9.82233342
86.80,6405414.33689237,0.00603817,741.00182646,-9.82135837
86.90,6405444.61281753,0.00604872,740.57972138,-9.82039172
87.00,6405474.79128361,0.00605928,740.15881202,-9.81943340
87.10,6405504.87229985,0.00606983,739.73909884,-9.81848331
87.20,6405534.85587539,0.00608038,739.32058231,-9.81754136
87.30,6405564.74201929,0.00609094,738.90326290,-9.81660747
87.40,6405594.53074054,0.00610149,738.48714111,-9.81568156
87.50,6405624.22204806,0.00611204,738.07221743,-9.81476353
87.60,6405653.81595069,0.00612259,737.65849237,-9.81385332
87.70,6405683.31245718,0.00613315,737.24596646,-9.81295082
